LID_Type,Ratio,Total_Runoff,Peak_Runoff,Red_Total,Red_Peak
GREEN_ROOF,79,23475.34028081247,1.6440209707060744,41.35835670507026,28.58179894881919
GREEN_ROOF,80,23263.944613116575,1.6566637677860547,41.88642527365448,28.032581000997315
GREEN_ROOF,81,23052.514691118085,1.6692373725990373,42.41457940984156,27.486368846485675
GREEN_ROOF,82,22841.393514623367,1.6817403315755743,42.94196229656071,26.943225630047575
GREEN_ROOF,83,22629.95760778525,1.6942044671916652,43.47013138293919,26.401768945965955
GREEN_ROOF,84,22418.42266364504,1.7065476802497388,43.99854786552463,25.86556527976791
GREEN_ROOF,85,22206.843931323976,1.7187735386466343,44.527073731439614,25.334459637826036
GREEN_ROOF,86,21995.358238759312,1.7537655336504878,45.05536718307894,23.814366294190748
GREEN_ROOF,87,21784.0078713125,1.7895224897098867,45.5833225911715,22.261042144236853
GREEN_ROOF,88,21572.544610763667,1.8177444068218158,46.11156000740283,21.03504893231094
GREEN_ROOF,89,21360.558609865715,1.8378887070654137,46.641103234443385,20.159956880282703
GREEN_ROOF,90,21148.737722157057,1.849088826948975,47.17023400702601,19.673410523579015
GREEN_ROOF,91,20936.903012346254,1.8503772674161607,47.69939930736303,19.617439157052928
GREEN_ROOF,92,20729.465124887367,1.840275369601036,48.21758129990099,20.056277457788962
GREEN_ROOF,93,20513.187140337137,1.8152566382527169,48.75784594658248,21.14312051959757
GREEN_ROOF,94,20301.30847912267,1.7765392923361394,49.28712103798133,22.825047480450557
GREEN_ROOF,95,20089.177873953897,1.7366321380291163,49.81702548798891,24.55866111462178
GREEN_ROOF,96,19877.475174678722,1.695634365860369,50.345861024639916,26.339652469093732
GREEN_ROOF,97,19665.785956276533,1.653509049686021,50.87466288593051,28.16962565890776
GREEN_ROOF,98,19453.837531210564,1.6102116495714072,51.404112248153375,30.050515551115677
GREEN_ROOF,99,19242.00991162074,1.5658019467436128,51.93325983704492,31.97972517902964
GREEN_ROOF,100,19030.025048526277,1.5201559372714215,52.46280022184055,33.96264141900252
PERMEABLE_PAVEMENT,0,40031.85954859179,2.3019635702219814,0.0,0.0
PERMEABLE_PAVEMENT,1,39730.47962270318,2.265032411157764,0.7528501780507901,1.6043329069997392
PERMEABLE_PAVEMENT,2,39429.11671183798,2.2283959285295603,1.5056578523967468,3.1958647236683624
PERMEABLE_PAVEMENT,3,39127.768046476514,2.1920542332560466,2.258429941326767,4.774590631568332
PERMEABLE_PAVEMENT,4,38826.44294741211,2.1560081339516795,3.0111431614025075,6.340475503538368
PERMEABLE_PAVEMENT,5,38525.138721062445,2.120257682628879,3.7638042412205364,7.8935170800978565
PERMEABLE_PAVEMENT,6,38223.85708129356,2.084803147444131,4.516408899525715,9.433703712214236
PERMEABLE_PAVEMENT,7,37922.60027130523,2.0496447695407243,5.26895153278174,10.961024924339945
PERMEABLE_PAVEMENT,8,37621.36685787345,2.0147825314947503,6.021435721197054,12.475481473390037
PERMEABLE_PAVEMENT,9,37320.14751964475,1.9802170853361136,6.773884749609216,13.977045034419955
PERMEABLE_PAVEMENT,10,37018.92330832324,1.9459483561495863,7.526345951057722,15.465718861835164
PERMEABLE_PAVEMENT,11,36717.77116700411,1.9119764731696411,8.278627120893411,16.941497341538437
PERMEABLE_PAVEMENT,12,36416.61378412813,1.878301534286429,9.030921384192435,18.4043762210667
PERMEABLE_PAVEMENT,13,36115.49406652817,1.8449233818868909,9.783121559241659,19.85436234731628
