Ratio,Total Runoff,Peak Runoff,Red_Total,Red_Peak
47,186.08310602140537,0.01018767091889797,5.707526685218578,37.09153471532696
48,185.77101654428077,0.010052518764794679,5.865669406085516,37.92609392539962
49,185.457751017126,0.009918005668862534,6.024408057816133,38.75670697652245
50,185.14443172306287,0.009784445650821838,6.1831739544422115,39.58143480933336
51,184.830554460805,0.009651694041504753,6.342222586036749,40.401170750226086
52,184.51558548593889,0.009519606167359317,6.501824412836276,41.21680815266618
53,184.20068376859317,0.009388494984857986,6.661392158745382,42.02641452280497
54,183.8858999004625,0.009258367698463872,6.820900187820412,42.82994537336745
55,183.57010848286595,0.009128926764759867,6.980918764753097,43.6292380231947
56,183.25450472090176,0.009000483931844203,7.140842252378188,44.42236744010114
57,182.93853455245045,0.008872893809939877,7.300951406368428,45.210231400213594
58,182.62282996518496,0.008827231590088079,7.46092598442959,45.49219380312548
59,182.30682158053895,0.008787815011791694,7.621054503420743,45.735589616274396
60,181.99053284921214,0.008748158053299373,7.781325080347634,45.98046976763286
61,181.67461188311208,0.00870844984101397,7.9414093024056225,46.22566640913792
62,181.35909914564414,0.008668700523227149,8.101286665881846,46.471116875489685
63,181.0433964334887,0.008628738367453556,8.26126029378279,46.71788160799791
64,180.72816788635373,0.008588753059169172,8.420993651658726,46.96478930634523
65,180.4128017112746,0.008548571187848287,8.580796748693299,47.21291077367435
66,180.0986283615119,0.008508565557658896,8.739995414451307,47.45994395898193
67,179.78437908359714,0.008468379320042622,8.899232554702818,47.7080923880125
68,179.4700721899687,0.00842801925771172,9.058498890125566,47.95731417778597
69,179.15707147487245,0.008387859648597664,9.217103355661116,48.205298176867764
70,178.844071649916,0.008347540560835786,9.375707370142916,48.45426695029691
71,178.5317741566495,0.008307252611487419,9.53395549744318,48.70304344525328
72,178.2202128106422,0.008267002661096692,9.691830602456374,48.951585298148025
73,177.9094210000894,0.008226797321513395,9.849315766636902,49.199851681070015
74,177.59873112439254,0.00818645794667685,10.006749278145188,49.44894572638344
75,177.2895717145992,0.008146360584760428,10.163407268336943,49.69654535147999
76,176.98127995987895,0.008106326350905567,10.319625598289917,49.94375516329137
77,176.67317143303296,0.008066175566376461,10.475751082579398,50.191684670909865
78,176.36670597960196,0.008026284599079999,10.631043984806753,50.43800981738534
79,176.06047711042876,0.007986287930673124,10.786217004497257,50.68498766404008
80,175.75596520971578,0.007946561959727207,10.94051999785286,50.93029396457196
81,175.45248000667144,0.007906926247189654,11.094302740528061,51.17504292299942
82,175.14931090495992,0.007867200075155586,11.247925307585326,51.42035046524269
83,174.84796852936904,0.007827759616574465,11.400622231645418,51.66389373820605
84,174.5477472488483,0.007788423891604841,11.552751071749656,51.90679028525772
85,174.2486785582125,0.007749197468413074,11.70429586877072,52.149011898150974
86,173.95079403249835,0.007710084801788528,11.85524062293103,52.39053106873756
87,173.65412536070386,0.007671090239385317,12.005569276706273,52.631320950425135
88,173.35870437933673,0.007632218027576506,12.15526569782568,52.87135532202786
89,173.06533867777287,0.007593657447063109,12.303920662683154,53.10946538269776
90,172.77329408772718,0.007555227125649946,12.45190619077533,53.346771098571864
91,172.4826029632551,0.007535466278663568,12.599205887578414,53.46879354771992
92,172.1932979434336,0.007517732866810689,12.745803214141805,53.57829666504736
93,171.90541198625507,0.007499868269533714,12.891681469913364,53.68860984718389
94,171.61977632709508,0.007482051474277198,13.036419449329905,53.79862785373331
95,171.3356354140864,0.007464109803728751,13.180400007427572,53.909416960275045
96,171.05302325518954,0.0074460463016318874,13.323605911611857,54.02095837181322
97,170.77197432049175,0.007427863932490016,13.466019695118304,54.13323378265641
98,170.49333848058254,0.0074097409338241185,13.607210709503882,54.24514258315691
99,170.2163446197195,0.007391504501951951,13.747569696368489,54.35775182922301
100,169.94102871143724,0.007373157334055764,13.887078427117295,54.47104486586088
