Ratio,Total Runoff,Peak Runoff,Red_Total,Red_Peak
52,71.92580893094652,0.006015875318791769,63.55358331945946,62.85220766729758
53,70.02330300370487,0.0058590353901220435,64.51762564017939,63.82068802816866
54,68.14008533324981,0.005703707205519993,65.47189416962279,64.77983342916933
55,66.27615937926475,0.00554989310625055,66.4163871546907,65.7296294130812
56,64.43152859067578,0.0053975954254588815,67.35110284773509,66.67006157282506
57,62.60619640536012,0.005246816488014522,68.27603950670664,67.60111555242342
58,60.80016624984476,0.005097558610353762,69.19119539530747,68.52277704797373
59,59.01344153899526,0.00494982410032037,70.09656878314881,69.43503180863193
60,57.24602567569599,0.0048036152570045225,70.99215794591298,70.33786563760705
61,55.497922050518376,0.004658934370579892,71.8779611655216,71.23126439316718
62,53.769134041380205,0.004515783722138945,72.75397673030814,72.1152139896565
63,52.05966501319242,0.004374165583526259,73.62020293519693,72.98970039852452
64,50.36951831749496,0.004234082217169899,74.47663808188773,73.85470964936734
65,48.6986972920805,0.004095535875910804,75.32328047904626,74.71022783098122
66,47.047205260604926,0.003958528802830013,76.16012844250176,75.5562410924294
67,45.41504553218549,0.003823063231073833,76.98718029545044,76.39273564412167
68,43.80222140098384,0.003689141383676698,77.8044343686669,77.2196977589083
69,42.20873614577611,0.0035567654733818237,78.61188900072196,78.03711377318734
70,40.63459302950653,0.0034259377024594205,79.4095425382087,78.8449700880273
71,39.07979529882622,0.0032966602625225114,80.1973933359764,79.64325317030439
72,37.54434618361461,0.003168935334340171,80.97543975737288,80.43194955385573
73,36.02824889648433,0.0030427650876481793,81.74368017449542,81.21104584064867
74,34.531506632267124,0.002918151680956893,82.50211296845134,81.98052870196705
75,33.05412256748173,0.0027950972613563514,83.25073652962746,82.74038487961472
76,31.596099859781024,0.0026736039643183857,83.98954925797047,83.49060118713756
77,30.157441647378747,0.0025536739134957064,84.71854956327721,84.23116451106397
78,28.738151048454377,0.0024353092205177847,85.4377358654964,84.96206181216546
79,27.33823116053469,0.002318511984783454,86.1471065950419,85.68328012673717
80,25.957685059852075,0.0022032842932500356,86.84666019311797,86.39480656790015
81,24.596515800676524,0.0020896282202188736,87.5363951120576,87.09662832692557
82,23.25472641462215,0.001977545827117121,88.21630981567414,87.78873267458225
83,21.932319909925376,0.0018670391622756116,88.88640277962688,88.47110696250822
84,20.629299270693757,0.0017581102607026223,89.54667249180174,89.1437386246078
85,19.345667456124517,0.001650761143853376,90.19711745270727,89.8066151784749
86,18.081427399690707,0.0015449938193950687,90.83773617588707,90.45972422684392
87,16.836582008293096,0.0014408102809671886,91.46852718834946,91.1030534590698
88,15.611134161376915,0.001338212507936974,92.08948903101512,91.7365906526381
89,14.40508671001053,0.001237202465149699,92.7006202591839,92.3603236747069
90,13.218442475925086,0.001137782102673586,93.30191944302153,92.974240483682
91,12.051204250512233,0.0010399533555390977,93.89338516806738,93.57832913082676
92,10.903374793778235,0.0009437181434722679,94.47501603576453,94.17257776190878
93,9.774956833252011,0.0008490783706218498,95.04681066401304,94.7569746188848
94,8.665953062844526,0.0007560359252799039,95.60876768774797,95.33150804162594
95,7.576366141657202,0.0006645926795955763,96.1608857595431,95.89616646968523
96,6.5061986927364455,0.0005747504892816401,96.7031635502422,96.45093844410965
97,5.455453301771171,0.0004865111933134621,97.23559974961876,96.99581260929898
98,4.42413251573103,0.0003998766136200373,97.75819306706629,97.53077771491367
99,3.4122388414412645,0.0003234918057988271,98.27094223232038,98.00245088431134
100,2.419774744091481,0.0002795557301684649,98.77384599621428,98.27375441487693
